id,burst_time,priority,arrival_time,turnaround_time,cpu_time_acquired,waiting_time
42984,5,1,203,661640,5,661635
42985,19,-13,23,241251,19,241232
42986,11,-11,389,306855,11,306844
42987,11,-19,266,56097,11,56086
42988,18,-1,552,620929,18,620911
42989,16,-7,194,429739,16,429723
42990,19,16,308,1149354,19,1149335
42991,9,7,135,847729,9,847720
42992,9,-12,386,257990,9,257981
42993,10,0,90,627269,10,627259
42994,13,-4,39,522333,13,522320
42995,14,6,563,840320,14,840306
42996,5,-9,851,362594,5,362589
42997,15,-13,469,244440,15,244425
42998,16,1,898,686797,16,686781
42999,19,-18,45,85545,19,85526
43000,18,5,113,804620,18,804602
43001,19,6,292,837995,19,837976
43002,6,-5,0,467741,6,467735
43003,20,-8,675,402707,20,402687
43004,15,12,918,1029103,15,1029088
43005,12,-11,86,304332,12,304320
43006,12,-18,840,91302,12,91290
43007,15,15,421,1119751,15,1119736
43008,10,-5,379,476325,10,476315
43009,8,-4,27,499893,8,499885
43010,11,0,708,653685,11,653674
43011,15,17,255,1179813,15,1179798
43012,7,1,772,673786,7,673779
43013,8,-4,338,506884,8,506876
43014,5,-18,638,76102,5,76097
43015,11,-8,697,402827,11,402816
43016,16,2,48,710870,16,710854
43017,18,-19,278,56175,18,56157
43018,12,-4,661,527097,12,527085
43019,9,-4,667,513821,9,513812
43020,11,7,72,867538,11,867527
43021,9,2,18,688913,9,688904
43022,16,14,703,1090971,16,1090955
43023,7,-16,732,139733,7,139726
43024,19,-2,893,591963,19,591944
43025,19,7,209,868476,19,868457
43026,6,3,706,734175,6,734169
43027,7,7,719,859974,7,859967
43028,10,6,269,818277,10,818267
43029,9,14,233,1066973,9,1066964
43030,14,12,491,1025674,14,1025660
43031,10,-18,336,69745,10,69735
43032,7,19,144,1220672,7,1220665
43033,5,-4,566,511614,5,511609
43034,17,3,938,748970,17,748953
43035,10,8,784,892465,10,892455
43036,14,11,699,995784,14,995770
43037,11,17,403,1180905,11,1180894
43038,8,14,576,1074635,8,1074627
43039,5,-1,250,599310,5,599305
43040,8,-10,383,320841,8,320833
43041,9,13,406,1039560,9,1039551
43042,7,0,802,642891,7,642884
43043,12,-4,504,525930,12,525918
43044,17,-6,658,464156,17,464139
43045,16,8,32,898116,16,898100
43046,19,-18,6,85263,19,85244
43047,15,1,314,682345,15,682330
43048,15,-17,162,116668,15,116653
43049,12,13,277,1055230,12,1055218
43050,7,-3,381,538826,7,538819
43051,7,7,539,856249,7,856242
43052,18,10,875,966538,18,966520
43053,10,-8,579,387579,10,387569
43054,5,-20,277,6190,5,6185
43055,8,17,221,1159861,8,1159853
43056,17,1,522,683985,17,683968
43057,7,13,160,1034070,7,1034063
43058,10,-3,8,530789,10,530779
43059,20,2,868,716984,20,716964
43060,15,17,813,1184049,15,1184034
43061,13,-2,737,590653,13,590640
43062,6,-16,756,140365,6,140359
43063,20,-12,340,275065,20,275045
43064,12,19,288,1243054,12,1243042
43065,18,-20,944,29966,18,29948
43066,10,19,319,1224681,10,1224671
43067,20,8,953,905359,20,905339
43068,6,12,588,1011712,6,1011706
43069,6,-13,667,232417,6,232411
43070,8,11,596,981262,8,981254
43071,7,-7,511,416783,7,416776
43072,20,13,790,1059182,20,1059162
43073,6,-6,190,441034,6,441028
43074,12,8,119,898887,12,898875
43075,18,14,530,1089593,18,1089575
43076,13,0,470,651688,13,651675
43077,12,6,123,836709,12,836697
43078,10,-11,366,289247,10,289237
43079,11,-3,232,555390,11,555379
43080,13,-17,504,119256,13,119243
43081,8,-6,689,451634,8,451626
43082,6,6,848,831416,6,831410
43083,7,-4,568,511701,7,511694
43084,16,-20,824,29207,16,29191
43085,6,17,90,1157195,6,1157189
43086,15,19,38,1240997,15,1240982
43087,19,-15,371,180506,19,180487
43088,18,-9,735,372223,18,372205
43089,7,0,945,645871,7,645864
43090,5,-14,377,195011,5,195006
43091,16,0,555,652414,16,652398
43092,9,15,754,1110592,9,1110583
43093,18,7,441,870334,18,870316
43094,12,-18,271,87378,12,87366
43095,13,-9,771,372659,13,372646
43096,19,11,289,992978,19,992959
43097,17,-1,31,616777,17,616760
43098,6,-10,609,325812,6,325806
43099,18,-15,705,183013,18,182995
43100,5,9,721,921943,5,921938
43101,8,18,560,1198692,8,1198684
43102,16,-4,234,523956,16,523940
43103,10,11,118,970975,10,970965
43104,17,4,418,776243,17,776226
43105,10,-9,814,361739,10,361729
43106,5,-6,653,450782,5,450777
43107,6,11,571,980723,6,980717
43108,20,-17,154,116622,20,116602
43109,12,-19,208,55737,12,55725
43110,18,7,401,870023,18,870005
43111,18,-5,534,495007,18,494989
43112,10,-16,965,144791,10,144781
43113,6,5,40,782459,6,782453
43114,5,-19,947,51861,5,51856
43115,20,8,113,898824,20,898804
43116,7,13,273,1036456,7,1036449
43117,9,2,789,705103,9,705094
43118,18,6,222,837401,18,837383
43119,10,16,397,1133668,10,1133658
43120,5,18,279,1192928,5,1192923
43121,16,-2,73,585671,16,585655
43122,6,-3,852,549461,6,549455
43123,13,0,544,652333,13,652320
43124,11,12,232,1023744,11,1023733
43125,10,-5,425,477185,10,477175
43126,13,-20,115,23635,13,23622
43127,11,9,427,932131,11,932120
43128,19,1,797,686074,19,686055
43129,14,9,628,933739,14,933725
43130,17,-2,978,592595,17,592578
43131,20,-9,825,373073,20,373053
43132,14,16,690,1152021,14,1152007
43133,19,-5,949,498024,19,498005
43134,19,-12,817,278498,19,278479
43135,15,-16,85,147496,15,147481
43136,9,12,254,1004713,9,1004704
43137,10,0,381,633606,10,633596
43138,9,-13,424,227162,9,227153
43139,13,19,827,1247445,13,1247432
43140,11,17,206,1179438,11,1179427
43141,14,8,397,901110,14,901096
43142,16,-19,936,61041,16,61025
43143,11,14,653,1090567,11,1090556
43144,7,-4,694,514391,7,514384
43145,12,-17,916,122299,12,122287
43146,7,-4,907,518879,7,518872
43147,9,-15,737,171280,9,171271
43148,5,15,595,1107022,5,1107017
43149,15,-12,48,272829,15,272814
43150,11,11,193,992197,11,992186
43151,18,-12,19,272638,18,272620
43152,13,13,275,1055203,13,1055190
43153,11,19,374,1243799,11,1243788
43154,19,-14,169,210587,19,210568
43155,6,-15,498,166266,6,166260
43156,18,-5,84,491522,18,491504
43157,19,12,476,1025543,19,1025524
43158,11,-16,784,152678,11,152667
43159,7,-10,763,328964,7,328957
43160,7,9,807,923874,7,923867
43161,16,9,335,931477,16,931461
43162,9,8,521,886717,9,886708
43163,18,-15,670,182769,18,182751
43164,8,5,129,784219,8,784211
43165,14,-7,969,435481,14,435467
43166,15,-17,973,122613,15,122598
43167,11,-20,346,25524,11,25513
43168,12,11,914,997515,12,997503
43169,20,-3,941,561339,20,561319
43170,14,18,510,1212700,14,1212686
43171,13,-13,657,245811,13,245798
43172,8,8,613,888554,8,888546
43173,6,16,50,1126214,6,1126208
43174,7,13,473,1040853,7,1040846
43175,15,7,715,872208,15,872193
43176,20,17,426,1181085,20,1181065
43177,10,-19,795,48871,10,48861
43178,16,15,377,1119546,16,1119530
43179,13,-1,452,620145,13,620132
43180,13,4,322,775509,13,775496
43181,9,-17,562,105617,9,105608
43182,19,-3,417,556915,19,556896
43183,12,0,720,653812,12,653800
43184,6,16,179,1128952,6,1128946
43185,9,14,955,1083203,9,1083194
43186,7,19,710,1233231,7,1233224
43187,20,14,858,1092117,20,1092097
43188,7,0,408,634168,7,634161
43189,5,14,914,1082183,5,1082178
43190,18,-3,562,558224,18,558206
43191,16,1,772,685881,16,685865
43192,12,11,286,992952,12,992940
43193,18,2,123,711523,18,711505
43194,10,7,561,856713,10,856703
43195,18,10,592,964465,18,964447
43196,7,-2,463,572605,7,572598
43197,8,-15,296,161781,8,161773
43198,15,15,767,1122459,15,1122444
43199,6,-6,189,441016,6,441010
43200,9,-1,695,608873,9,608864
43201,12,-12,574,276761,12,276749
43202,9,-3,520,542100,9,542091
43203,11,15,724,1122151,11,1122140
43204,9,-14,193,190638,9,190629
43205,15,4,213,774804,15,774789
43206,16,-12,430,275622,16,275606
43207,8,-15,480,165898,8,165890
43208,6,0,659,639776,6,639770
43209,5,-15,725,170971,5,170966
43210,7,-9,88,345525,7,345518
43211,19,1,32,680037,19,680018
43212,15,0,49,648617,15,648602
43213,6,1,622,670781,6,670775
43214,13,17,166,1179130,13,1179117
43215,16,13,437,1056512,16,1056496
43216,13,-20,906,29772,13,29759
43217,11,-8,762,403274,11,403263
43218,10,0,37,626109,10,626099
43219,6,18,194,1191197,6,1191191
43220,18,11,104,991608,18,991590
43221,16,-7,151,429398,16,429382
43222,5,18,254,1192412,5,1192407
43223,6,-16,293,130372,6,130366
43224,16,11,524,994650,16,994634
43225,20,-11,412,307030,20,307010
43226,10,16,828,1142391,10,1142381
43227,14,3,725,747340,14,747326
43228,6,-4,172,503145,6,503139
43229,9,-10,177,316500,9,316491
43230,5,5,489,791756,5,791751
43231,12,-7,470,431873,12,431861
43232,8,-1,56,594976,8,594968
43233,14,-10,59,335623,14,335609
43234,20,-10,287,337123,20,337103
43235,6,13,868,1049404,6,1049398
43236,17,12,474,1025532,17,1025515
43237,13,-9,721,372078,13,372065
43238,18,-15,101,178568,18,178550
43239,6,0,79,626957,6,626951
43240,12,5,839,809896,12,809884
43241,8,14,215,1066459,8,1066451
43242,16,-13,745,246543,16,246527
43243,20,-2,175,586333,20,586313
43244,9,-7,345,413369,9,413360
43245,13,-13,581,245334,13,245321
43246,6,6,752,829216,6,829210
43247,15,6,227,837466,15,837451
43248,9,10,85,939351,9,939342
43249,9,-20,530,11449,9,11440
43250,11,3,976,749330,11,749319
43251,9,-12,842,267791,9,267782
43252,8,-12,113,252009,8,252001
43253,17,-14,213,210985,17,210968
43254,17,17,470,1181454,17,1181437
43255,17,17,692,1183045,17,1183028
43256,9,11,151,971589,9,971580
43257,16,4,776,778965,16,778949
43258,9,11,546,980166,9,980157
43259,20,16,772,1152565,20,1152545
43260,16,9,500,932703,16,932687
43261,11,15,596,1121103,11,1121092
43262,10,2,31,689292,10,689282
43263,12,-17,609,120076,12,120064
43264,5,1,898,676521,5,676516
43265,5,-6,586,449413,5,449408
43266,13,-8,176,399166,13,399153
43267,9,7,422,853851,9,853842
43268,5,-15,839,173243,5,173238
43269,11,-4,310,524500,11,524489
43270,6,-20,119,2670,6,2664
43271,17,-10,11,335198,17,335181
43272,16,5,850,809950,16,809934
43273,7,-4,453,509293,7,509286
43274,20,-2,127,586077,20,586057
43275,20,-9,76,367227,20,367207
43276,11,2,727,716062,11,716051
43277,5,-12,410,258556,5,258551
43278,13,-2,443,588456,13,588443
43279,6,-2,68,564342,6,564336
43280,6,15,367,1102222,6,1102216
43281,11,-16,949,153888,11,153877
43282,7,-15,445,165034,7,165027
43283,8,12,130,1001952,8,1001944
43284,12,-8,91,398598,12,398586
43285,12,11,898,997403,12,997391
43286,5,-12,593,262323,5,262318
43287,19,-10,240,336822,19,336803
43288,15,3,180,743222,15,743207
43289,13,-15,374,180530,13,180517
43290,10,-3,392,539017,10,539007
43291,18,-5,132,491968,18,491950
43292,7,-13,634,231914,7,231907
43293,10,-7,871,424360,10,424350
43294,7,0,979,646653,7,646646
43295,20,-19,843,60506,20,60486
43296,5,-10,183,316609,5,316604
43297,20,17,453,1181337,20,1181317
43298,6,-2,35,563565,6,563559
43299,19,-9,59,367091,19,367072
43300,6,3,968,740013,6,740007
43301,12,-2,33,585368,12,585356
43302,16,-12,210,274017,16,274001
43303,16,-5,697,496117,16,496101
43304,12,-17,14,115685,12,115673
43305,8,10,636,951273,8,951265
43306,15,-20,637,27627,15,27612
43307,18,-9,887,373621,18,373603
43308,16,-18,679,90180,16,90164
43309,9,15,465,1104294,9,1104285
43310,5,0,840,643580,5,643575
43311,19,-10,318,337371,19,337352
43312,12,-1,411,619831,12,619819
43313,9,-3,807,548415,9,548406
43314,15,-3,727,559563,15,559548
43315,5,-14,57,187787,5,187782
43316,19,4,270,775141,19,775122
43317,9,0,264,631108,9,631099
43318,5,10,867,956159,5,956154
43319,6,14,288,1068201,6,1068195
43320,7,5,196,785822,7,785815
43321,15,7,984,874015,15,874000
43322,14,-12,700,277670,14,277656
43323,11,5,555,807813,11,807802
43324,8,12,310,1006025,8,1006017
43325,17,-20,660,27868,17,27851
43326,8,-15,818,172914,8,172906
43327,5,13,314,1037451,5,1037446
43328,5,11,488,978853,5,978848
43329,6,4,522,761906,6,761900
43330,20,8,683,903390,20,903370
43331,17,10,474,963457,17,963440
43332,15,-6,165,460408,15,460393
43333,10,-8,479,385262,10,385252
43334,20,-14,891,216449,20,216429
43335,8,-13,453,227828,8,227820
43336,16,13,532,1057161,16,1057145
43337,13,-14,592,214193,13,214180
43338,17,11,629,995331,17,995314
43339,19,16,644,1151757,19,1151738
43340,16,-15,437,181020,16,181004
43341,8,-2,711,578026,8,578018
43342,5,-1,594,606861,5,606856
43343,9,-18,441,71842,9,71833
43344,15,10,651,964950,15,964935
43345,8,-4,997,520934,8,520926
43346,17,-18,45,85552,17,85535
43347,9,1,923,677117,9,677108
43348,20,2,648,715434,20,715414
43349,9,11,788,985313,9,985304
43350,20,12,939,1029296,20,1029276
43351,8,-3,608,544085,8,544077
43352,16,15,80,1117396,16,1117380
43353,14,5,765,809348,14,809334
43354,17,6,928,843147,17,843130
43355,17,-3,45,554133,17,554116
43356,14,6,195,837202,14,837188
43357,11,18,830,1214963,11,1214952
43358,7,16,852,1142800,7,1142793
43359,10,8,496,886044,10,886034
43360,6,5,320,788199,6,788193
43361,13,-6,173,460456,13,460443
43362,20,-1,291,618873,20,618853
43363,19,15,779,1122520,19,1122501
43364,7,9,5,906792,7,906785
43365,17,-14,159,210529,17,210512
43366,18,5,266,805795,18,805777
43367,5,-20,113,2466,5,2461
43368,17,-6,455,462619,17,462602
43369,20,-2,839,591541,20,591521
43370,14,14,810,1091827,14,1091813
43371,10,-16,560,136211,10,136201
43372,18,16,652,1151806,18,1151788
43373,6,-12,107,251847,6,251841
43374,16,16,205,1148597,16,1148581
43375,11,-11,850,310361,11,310350
43376,6,-10,519,323852,6,323846
43377,20,-3,560,558199,20,558179
43378,13,14,844,1092029,13,1092016
43379,14,-20,459,26263,14,26249
43380,8,-2,575,574964,8,574956
43381,12,-8,98,398631,12,398619
43382,13,-1,737,622270,13,622257
43383,6,-2,60,564147,6,564141
43384,6,-17,777,110109,6,110103
43385,11,1,466,683512,11,683501
43386,17,-5,591,495405,17,495388
43387,6,-19,715,47241,6,47235
43388,14,-20,280,24959,14,24945
43389,12,1,236,681762,12,681750
43390,8,-10,560,324808,8,324800
43391,12,-16,701,152064,12,152052
43392,9,-12,651,263646,9,263637
43393,9,-15,435,164871,9,164862
43394,6,-7,274,411643,6,411637
43395,19,-17,918,122313,19,122294
43396,13,-5,259,492954,13,492941
43397,17,-18,308,87629,17,87612
43398,11,-3,177,555013,11,555002
43399,9,-7,394,414471,9,414462
43400,20,-20,719,28303,20,28283
43401,17,4,619,777769,17,777752
43402,13,-1,33,616812,13,616799
43403,11,13,926,1060106,11,1060095
43404,7,14,799,1079789,7,1079782
43405,18,12,861,1028536,18,1028518
43406,7,-18,970,83553,7,83546
43407,16,13,997,1060609,16,1060593
43408,10,-17,131,96155,10,96145
43409,15,-12,621,277037,15,277022
43410,20,4,406,776129,20,776109
43411,10,4,670,765027,10,765017
43412,14,15,559,1120828,14,1120814
43413,20,-19,708,59512,20,59492
43414,7,5,1000,802773,7,802766
43415,5,-11,169,284791,5,284786
43416,16,18,527,1212852,16,1212836
43417,11,-15,691,182879,11,182868
43418,13,13,478,1056761,13,1056748
43419,16,-16,896,153523,16,153507
43420,19,-14,565,213934,19,213915
43421,19,17,796,1183877,19,1183858
43422,15,7,750,872440,15,872425
43423,5,4,588,763281,5,763276
43424,12,-6,839,465508,12,465496
43425,20,-18,74,85784,20,85764
43426,14,-1,383,619626,14,619612
43427,19,17,849,1184381,19,1184362
43428,12,14,236,1087262,12,1087250
43429,13,-11,312,306281,13,306268
43430,11,-14,295,211698,11,211687
43431,8,-7,669,419923,8,419915
43432,7,2,408,697527,7,697520
43433,20,0,294,650284,20,650264
43434,14,-11,507,307805,14,307791
43435,11,10,630,964773,11,964762
43436,8,-16,466,134275,8,134267
43437,8,-8,503,385825,8,385817
43438,6,17,15,1155564,6,1155558
43439,9,8,285,881474,9,881465
43440,12,8,73,898459,12,898447
43441,18,6,903,842964,18,842946
43442,20,-13,111,241849,20,241829
43443,18,-17,570,119808,18,119790
43444,14,16,762,1152491,14,1152477
43445,6,-14,261,192503,6,192497
43446,8,-5,663,482372,8,482364
43447,20,12,810,1028075,20,1028055
43448,7,17,390,1163683,7,1163676
43449,11,10,682,965206,11,965195
43450,17,4,732,778661,17,778644
43451,16,18,781,1214656,16,1214640
43452,7,13,958,1051247,7,1051240
43453,12,-15,132,178807,12,178795
43454,10,-7,260,411309,10,411299
43455,17,5,655,808544,17,808527
43456,8,11,99,970617,8,970609
43457,17,-1,829,622923,17,622906
43458,18,-1,100,617329,18,617311
43459,12,-9,299,368775,12,368763
43460,10,1,323,664300,10,664290
43461,20,-10,854,341517,20,341497
43462,14,-11,973,311330,14,311316
43463,12,8,816,904355,12,904343
43464,15,-18,663,90123,15,90108
43465,14,-4,863,528451,14,528437
43466,17,2,735,716115,17,716098
43467,5,10,36,938312,5,938307
43468,19,-16,750,152397,19,152378
43469,17,14,223,1087162,17,1087145
43470,12,-7,455,431755,12,431743
43471,8,-2,200,567011,8,567003
43472,6,-2,605,575630,6,575624
43473,14,14,607,1090140,14,1090126
43474,17,-1,521,620731,17,620714
43475,20,-10,780,340924,20,340904
43476,16,-18,806,91144,16,91128
43477,5,-2,630,576128,5,576123
43478,14,9,961,936253,14,936239
43479,7,17,325,1162306,7,1162299
43480,13,-11,467,307491,13,307478
43481,18,-2,431,588378,18,588360
43482,20,-18,736,90636,20,90616
43483,15,0,600,652789,15,652774
43484,9,11,307,974913,9,974904
43485,18,-7,103,429043,18,429025
43486,12,6,593,840572,12,840560
43487,12,-13,813,247077,12,247065
43488,18,-10,478,338662,18,338644
43489,10,9,532,918013,10,918003
43490,18,1,633,684856,18,684838
43491,18,-11,822,310119,18,310101
43492,20,19,16,1240777,20,1240757
43493,8,-13,458,227897,8,227889
43494,12,-5,752,496529,12,496517
43495,9,18,8,1186732,9,1186723
43496,7,3,430,728049,7,728042
43497,17,15,654,1121596,17,1121579
43498,17,-20,52,23185,17,23168
43499,8,6,572,825199,8,825191
43500,15,-17,882,122049,15,122034
43501,11,15,228,1118516,11,1118505
43502,8,-16,897,143193,8,143185
43503,16,-3,507,557708,16,557692
43504,11,-4,192,523534,11,523523
43505,18,10,132,960920,18,960902
43506,10,-9,141,346601,10,346591
43507,7,14,482,1072573,7,1072566
43508,13,2,835,716736,13,716723
43509,13,12,166,1023269,13,1023256
43510,7,14,235,1067023,7,1067016
43511,11,0,493,651913,11,651902
43512,6,-9,654,358026,6,358020
43513,16,7,305,869228,16,869212
43514,10,2,617,701681,10,701671
43515,15,10,473,963451,15,963436
43516,6,2,93,690588,6,690582
43517,8,10,248,942678,8,942670
43518,5,6,852,831481,5,831476
43519,18,-6,748,464887,18,464869
43520,17,-16,148,148032,17,148015
43521,5,-18,743,78458,5,78453
43522,15,-1,690,621877,15,621862
43523,15,9,398,931902,15,931887
43524,10,11,478,978635,10,978625
43525,7,10,495,947990,7,947983
43526,11,-2,13,585208,11,585197
43527,14,-19,124,55003,14,54989
43528,14,-13,19,241187,14,241173
43529,7,16,420,1134208,7,1134201
43530,10,9,861,925053,10,925043
43531,12,2,644,715373,12,715361
43532,17,-16,572,151216,17,151199
43533,18,16,632,1151623,18,1151605
43534,18,2,104,711372,18,711354
43535,15,-6,917,466090,15,466075
43536,11,-9,464,370238,11,370227
43537,17,13,709,1058537,17,1058520
43538,8,1,599,670264,8,670256
43539,15,-7,854,434544,15,434529
43540,7,-16,323,130986,7,130979
43541,19,-6,633,464003,19,463984
43542,14,16,426,1150207,14,1150193
43543,16,18,632,1213513,16,1213497
43544,6,-3,283,536503,6,536497
43545,7,-19,648,45794,7,45787
43546,20,-16,205,148449,20,148429
43547,20,7,799,872783,20,872763
43548,13,-3,179,555047,13,555034
43549,13,5,579,808009,13,807996
